cruise,cast,depth,dataset,pid,sample_time,ifcb,ml_analyzed,latitude,longitude,niskin,sample_type,n_images,tag1,tag2,tag3,tag4,tag5,comment_summary,trigger_selection,skip,km2coast,matdate,datetime,temperature,salinity,season,Copepod_nauplii,Phaeocystis_debris,Thalassiosira_TAG_external_detritus,bead,bubble,camera_spot,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,pollen,shellfish_larvae,zooplankton,date,sigma_00,sigma_11,oxsatmm_kg,sbeox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,svcm,svcm1,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,par,cpar,depsm,latitude_btl,longitude_btl,salinity_max,nearest_station,station_distance,sigma_t00,sigma_t11,sbox0mm_kg,oxsolmm_kg,times,scan,sbeox0ml_l,wetcdom,cstarat0,upoly0,v7,timej,t2_t190c,v0,v1,v2,altm,v3,v4,v5,cstartr0,v6,sbox1mm_kg,sbeox1v,c2_c1s_m,salinity_range,year,month,week,doy,hour,day,Acanthoica,Akashiwo,Alexandrium,Amoeba,Amphidinium,Amylax,Apedinella,Asterionellopsis,Bacillaria,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia,Cerataulina,Chaetoceros,Chrysochromulina,Corethron,Corymbellus,Coscinodiscus,Cylindrotheca,Dactyliosolen,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophysis,Ditylum,Emiliania,Ephemera,Eucampia,Euglena,Euplotes,Eutintinnus,Favella,Gonyaulax,Guinardia,Gyrodinium,Hemiaulus,Heterocapsa,Karenia,Katodinium/Torodinium,Kryptoperidinium,Laboea,Lauderia,Leegaardiella,Leptocylindrus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia,Paratontonia,Parvicorbicula,Pelagostrobilidium,Phaeocystis,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella,Pyramimonas,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella,Stephanopyxis,Strombidium,Syracosphaera,Thalassionema,Thalassiosira,Tiarina,Tintinnidium,Tintinnopsis,Tontonia,Trichodesmium,Tripos,Vicicitus,Warnowia,unknown Acantharia,unknown Bacillariophyceae,unknown Ciliophora,unknown Coccolithophyceae,unknown Cryptophyta,unknown Dinophyceae,unknown Flagellates,unknown Tintinnina
AR22,9,2.244656699,NESLTER_transect,D20170903T152453_IFCB115,2017-09-03 03:24:19+00:00,115,4.73216159583333,39.9995,-70.82983333,9.0,cast,580,cast,cruise_ar22,old_sample,,,,2,0,166.8546668,736941.141886574,03-Sep-2017 03:24:19,22.0259,35.0462,JAS,0,3,0,15,0,0,787,1,2,0,0,0,0,0,2017-09-03 03:24:19+00:00,24.2458,24.2435,217.01014,183.639,22.0254,22.0269,35.0462,35.0436,1024.2555,1024.2532,1527.02,1527.02,2.262,22.0259,22.0273,5.004838,5.004659,2.3765,-0.2435,0.3908,1.9604,2.2683,118.18,2.2446566987222183,39.9995,-70.82983333333334,35.5924,L10,8.031838007953988,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,9,35.0,246.0,3.0,3,6,0,0,38,0,0,2,0,0,0,0,0,3,0,0,3,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,5,2,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,21,0,13,6,10,5,0
AR22,9,52.14668073,NESLTER_transect,D20170903T041217_IFCB115,2017-09-03 03:20:50+00:00,115,3.16784425416667,39.9995,-70.82983333,7.0,cast,2289,cast,cruise_ar22,,,,,2,0,166.8546668,736941.139467593,03-Sep-2017 03:20:50,14.9995,35.0789,JAS,0,1,1,8,0,0,375,2,0,0,0,0,0,0,2017-09-03 03:20:50+00:00,26.0347,26.0414,247.45362,184.803,14.9916,15.0214,35.0789,35.0961,1026.266,1026.2727,1507.64,1507.75,52.556,14.9995,15.0294,4.3027,4.307529,2.1641,0.5977,0.4094,1.9604,1e-12,5.2009e-11,52.1466807319065,39.9995,-70.82983333333334,35.5924,L10,8.031838007953988,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,9,35.0,246.0,3.0,3,14,0,0,3,3,3,3,0,0,0,0,0,96,0,0,16,6,2,0,0,99,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,421,14,5,2,0,0,0,3,0,0,3,101,0,14,6,0,0,0,0,0,0,0,0,8,0,3,5,0,16,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,262,5,8,74,16,0,0
AR24A,1,2.9,NESLTER_transect,D20171023T013617_IFCB102,2017-10-22 19:55:49+00:00,102,3.6293382875,41.12966667,-70.82916667,7.0,cast,3587,bad_timestamp,cast,cruise_ar24a,none,,,2,0,57.791288604658,736990.830428241,22-Oct-2017 19:55:49,,,OND,1,12,2,186,0,0,205,26,2,7,0,0,0,0,2017-10-22 20:09:36+00:00,,,,,17.2763,17.2391,31.8618,31.86,1023.051,1023.0583,1510.1,1509.99,1.917,17.2766,17.2394,4.153445,4.149807,2.6246,1.7915,0.6267,-550.1,232.32,-42.24,1.90210750236835,41.129666666666665,-70.82916666666667,32.2098,MVCO,30.90134480319228,23.0425,23.0498,229.892,242.26454,,,,,,,,,,,,,,,,,,,,,,<34,2017,10,42.0,295.0,20.0,22,40,0,4,4,0,1,6,0,8,0,1,0,30,1,6,168,59,138,0,1,22,43,0,6,0,0,1,4,0,1,1,29,3,0,0,3,0,132,17,0,561,12,14,3,1,3,1,245,1,0,28,3,0,0,1,0,0,0,0,0,3,1,0,15,0,1,212,0,18,0,47,7,36,3,1,54,4,10,66,1,0,0,19,8,11,1,11,0,167,84,11,2122,189,1,3
AR24A,1,20.5,NESLTER_transect,D20171023T001831_IFCB102,2017-10-22 19:55:49+00:00,102,4.19238890416667,41.12966667,-70.82916667,3.0,cast,1942,bad_timestamp,cast,cruise_ar24a,none,,,2,0,57.791288604658,736990.830428241,22-Oct-2017 19:55:49,,,OND,0,5,5,316,1,0,489,9,5,11,9,0,0,1,2017-10-22 20:05:34+00:00,,,,,16.3753,16.3445,32.0061,32.0088,1023.4508,1023.4599,1507.84,1507.75,20.328,16.3785,16.3477,4.088314,4.085805,1.9345,1.877,0.7658,-583.7,2.269,-0.416,20.169178268175337,41.129666666666665,-70.82916666666667,32.2098,MVCO,30.90134480319228,23.3606,23.3697,160.055,246.23356,,,,,,,,,,,,,,,,,,,,,,<34,2017,10,42.0,295.0,20.0,22,6,0,1,11,5,0,0,10,7,0,0,4,10,1,7,62,8,89,0,8,45,36,1,0,0,0,2,1,5,0,10,143,1,0,0,2,0,87,0,1,62,6,7,0,1,5,0,113,2,0,7,6,0,0,0,0,0,0,1,2,0,10,1,6,0,1,134,0,2,2,58,0,209,1,2,2,2,56,52,0,0,0,1,1,1,0,1,0,211,7,2,223,36,0,1
AR24A,14,7.07019805,NESLTER_transect,D20171025T005405_IFCB102,2017-10-24 23:21:20+00:00,102,3.78063057083333,40.13866667,-70.77916667,4.0,cast,1960,cast,cruise_ar24a,none,,,,2,0,154.729155119751,736992.973148148,24-Oct-2017 23:21:20,19.476,34.3097,OND,0,0,0,28,0,0,57,16,0,1,0,0,0,0,2017-10-24 23:21:20+00:00,24.372,24.3689,228.32017,193.967,19.4747,19.4775,34.3097,34.3065,1024.4029,1024.3997,1519.36,1519.36,7.125,19.476,19.4788,4.655528,4.655409,2.3909,0.1572,0.426,-11.15,0.23977,-2.153,7.070198050261991,40.138666666666666,-70.77916666666667,35.5319,L8,0.4168664779451235,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,10,43.0,297.0,23.0,24,7,0,0,15,0,0,1,0,0,0,0,0,25,0,0,7,8,0,0,1,28,0,0,4,0,0,4,1,0,1,0,0,1,0,0,0,0,4,0,1,280,1,7,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,25,0,3,0,1,0,0,1,0,3,4,0,0,1,3,0,1,0,1,1,98,12,12,48,61,1,0
AR24A,14,40.54340071,NESLTER_transect,D20171024T233559_IFCB102,2017-10-24 23:19:16+00:00,102,3.9012847125,40.13866667,-70.77916667,3.0,cast,1085,cast,cruise_ar24a,none,,,,2,0,154.729155119751,736992.971712963,24-Oct-2017 23:19:16,20.1508,35.2718,OND,0,2,0,24,0,0,56,10,0,2,0,0,0,0,2017-10-24 23:19:16+00:00,24.9312,24.9301,224.07879,175.152,20.1432,20.1469,35.2718,35.2716,1025.1074,1025.1063,1522.88,1522.89,40.861,20.1508,20.1545,4.842163,4.842518,2.2316,0.1006,0.3675,-11.88,1e-12,-8.476e-12,40.54340071241159,40.138666666666666,-70.77916666666667,35.5319,L8,0.4168664779451235,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,10,43.0,297.0,23.0,24,0,0,0,6,0,0,1,0,0,1,0,0,26,1,1,10,5,3,0,3,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,219,1,8,0,1,1,1,10,0,0,0,50,0,9,3,0,0,0,0,0,0,0,0,5,0,0,18,0,4,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,108,1,1,32,31,0,0
AR24A,15,3.330192066,NESLTER_transect,D20171025T010552_IFCB109,2017-10-25 00:46:31+00:00,109,2.27221725,40.2235,-70.776,2.0,cast,1234,cast,cruise_ar24a,none,underway,,,2,0,146.548096,736993.032303241,25-Oct-2017 00:46:31,18.777,33.9454,OND,0,1,0,51,0,0,48,3,1,0,0,0,0,0,2017-10-25 00:46:31+00:00,24.2718,24.2683,231.8629,199.475,18.7764,18.7778,33.9454,33.9413,1024.2863,1024.2828,1516.9,1516.9,3.356,18.777,18.7784,4.542435,4.542076,2.4178,0.195,0.3971,-13.53,1.3921,-10.31,3.330192066024686,40.2235,-70.776,34.9873,L7,9.139512113235163,,,,,,,,,,,,,,,,,,,,,,,,,,34-35,2017,10,43.0,298.0,0.0,25,15,0,0,22,0,0,4,0,0,0,0,0,13,0,0,13,2,0,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,297,7,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,37,24,4,33,42,20,0
AR24A,15,19.80173934,NESLTER_transect,D20171025T015750_IFCB109,2017-10-25 00:45:12+00:00,109,2.35173059583333,40.2235,-70.776,1.0,cast,956,cast,cruise_ar24a,none,underway,,,2,0,146.548096,736993.031388889,25-Oct-2017 00:45:12,20.6163,34.9873,OND,0,0,0,47,0,0,32,3,0,1,0,0,0,0,2017-10-25 00:45:12+00:00,24.589,24.5943,222.61822,186.507,20.6125,20.5996,34.9873,34.9897,1024.675,1024.6803,1523.49,1523.45,19.956,20.6163,20.6033,4.853839,4.852804,2.3585,0.1823,0.3784,-13.43,0.00093452,-0.006926,19.80173934422956,40.2235,-70.776,34.9873,L7,9.139512113235163,,,,,,,,,,,,,,,,,,,,,,,,,,34-35,2017,10,43.0,298.0,0.0,25,28,0,0,19,0,0,4,0,0,0,0,0,11,0,0,9,2,0,0,2,28,0,0,11,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,374,4,9,0,0,0,0,6,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,4,0,2,11,0,19,6,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,64,6,2,81,30,6,0
AR24A,5,2.784355515,NESLTER_transect,D20171023T083743_IFCB102,2017-10-23 02:58:50+00:00,102,3.282460225,40.49883333,-70.83683333,8.0,cast,4077,bad_timestamp,cast,cruise_ar24a,none,,,2,0,117.941150693831,736991.124189815,23-Oct-2017 02:58:50,16.1771,32.4332,OND,1,1,1,90,0,0,132,32,0,25,0,0,0,0,2017-10-23 02:58:50+00:00,23.7343,23.7304,246.1876,225.151,16.1766,16.1786,32.4332,32.4287,1023.7467,1023.7427,1507.42,1507.42,2.806,16.1771,16.179,4.11775,4.117417,2.5455,0.7628,0.5606,-9.402,2.2614,-24.21,2.7843555147948726,40.49883333333333,-70.83683333333333,34.4775,L6,15.557940344980596,,,,,,,,,,,,,,,,,,,,,,,,,,34-35,2017,10,43.0,296.0,2.0,23,15,0,0,11,0,0,0,0,0,0,5,0,38,2,23,5,9,0,0,2,6,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,282,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,129,0,0,0,9,0,0,56,0,38,24,0,0,0,0,0,0,0,0,0,335,204,73,632,58,0,2
AR24A,5,20.49776401,NESLTER_transect,D20171023T070854_IFCB102,2017-10-23 02:55:28+00:00,102,3.16122349583333,40.49883333,-70.83683333,4.0,cast,3966,bad_timestamp,cast,cruise_ar24a,none,,,2,0,117.941150693831,736991.121851852,23-Oct-2017 02:55:28,17.2805,33.5867,OND,0,0,2,137,0,0,106,9,2,6,0,0,0,0,2017-10-23 02:55:28+00:00,24.3641,24.3569,239.09634,193.165,17.2771,17.3046,33.5867,33.5858,1024.4545,1024.4472,1512.4,1512.48,20.658,17.2805,17.308,4.355361,4.357911,2.3016,1.2775,0.4842,-13.62,0.00044736,-0.00328,20.4977640057848,40.49883333333333,-70.83683333333333,34.4775,L6,15.557940344980596,,,,,,,,,,,,,,,,,,,,,,,,,,34-35,2017,10,43.0,296.0,2.0,23,9,0,2,11,0,0,2,0,0,0,9,0,22,0,0,3,13,2,0,6,27,0,2,21,0,0,0,0,0,0,0,0,0,0,0,2,0,33,3,0,1539,2,19,2,2,0,2,22,0,0,2,2,0,2,0,0,0,0,2,0,0,9,0,3,0,0,13,0,122,0,3,2,9,0,0,3,3,8,38,0,0,0,3,0,0,0,2,2,122,6,2,1256,78,0,2
AR24A,5,44.11557172,NESLTER_transect,D20171023T052912_IFCB102,2017-10-23 02:39:04+00:00,102,3.08875749583333,40.49883333,-70.83683333,2.0,cast,4720,bad_timestamp,cast,cruise_ar24a,none,,,2,0,117.941150693831,736991.110462963,23-Oct-2017 02:39:04,15.9437,33.7785,OND,0,0,0,24,0,0,54,10,2,26,0,0,0,0,2017-10-23 02:39:04+00:00,24.8224,24.8164,245.05556,169.203,15.9368,15.9377,33.7785,33.7709,1025.0178,1025.0117,1508.94,1508.94,44.463,15.9437,15.9446,4.249734,4.248961,2.0393,-0.1363,0.6021,-13.25,1e-12,-7.568e-12,44.11557171996008,40.49883333333333,-70.83683333333333,34.4775,L6,15.557940344980596,,,,,,,,,,,,,,,,,,,,,,,,,,34-35,2017,10,43.0,296.0,2.0,23,11,0,0,5,0,0,0,0,0,0,0,0,15,0,0,2,3,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,79,0,0,0,3,6,0,8,0,32,10,0,0,0,0,0,2,0,0,0,210,34,3,225,6,0,0
AR24B,1,2.186876245,NESLTER_transect,D20171028T014054_IFCB102,2017-10-27 23:59:42+00:00,102,4.27894228333333,41.13033333,-70.8295,5.0,cast,1810,cast,cruise_ar24b,,,,,2,0,57.72893900608,736995.999791667,27-Oct-2017 23:59:42,16.6798,31.8134,OND,0,3,7,55,0,0,172,8,7,6,1,0,0,0,2017-10-27 23:59:42+00:00,23.1441,23.14,244.81394,197.761,16.6795,16.6823,31.8134,31.8089,1023.1538,1023.1497,1508.25,1508.25,2.204,16.6798,16.6826,4.093053,4.09279,2.3069,1.8369,0.9503,11.007,2.7255,24.862,2.1868762446630137,41.13033333333333,-70.8295,32.0088,MVCO,30.86927787877559,,,,,,,,,,,,,,,,,,,,,,,,,,<34,2017,10,43.0,300.0,23.0,27,11,0,1,6,5,0,5,4,4,6,1,0,8,1,8,133,8,61,0,7,15,43,0,6,0,0,1,0,0,0,2,13,0,0,0,0,0,75,1,1,188,4,9,0,0,7,0,242,0,0,35,1,0,0,0,1,0,0,0,0,0,5,1,2,1,0,201,1,8,0,49,1,60,0,1,2,6,12,13,0,0,0,1,1,0,0,6,0,280,6,1,320,40,1,0
AR24B,1,20.00745847,NESLTER_transect,D20171028T001026_IFCB102,2017-10-27 23:57:05+00:00,102,4.17869054166667,41.13033333,-70.8295,2.0,cast,2105,cast,cruise_ar24b,,,,,2,0,57.72893900608,736995.997974537,27-Oct-2017 23:57:05,16.6688,31.8149,OND,0,3,4,177,0,1,260,13,3,7,3,0,0,1,2017-10-27 23:57:05+00:00,23.1484,23.1412,244.86365,195.628,16.6656,16.6756,31.8149,31.8085,1023.237,1023.2298,1508.51,1508.53,20.165,16.6688,16.6788,4.092959,4.093136,2.2832,2.0526,1.017,9.6768,1e-12,1.0444e-11,20.00745846865879,41.13033333333333,-70.8295,32.0088,MVCO,30.86927787877559,,,,,,,,,,,,,,,,,,,,,,,,,,<34,2017,10,43.0,300.0,23.0,27,11,0,0,5,4,1,2,8,1,4,0,0,13,0,10,106,8,86,1,2,25,47,0,2,0,0,1,0,1,0,5,20,0,0,0,1,0,78,0,0,179,8,7,1,0,10,0,257,0,0,35,1,0,2,0,5,0,0,0,0,0,4,0,2,0,0,214,2,7,4,49,0,84,0,0,2,10,12,18,0,0,0,1,2,0,0,5,0,287,7,2,305,61,4,0
AR24B,10,2.142461817,NESLTER_transect,D20171103T010225_IFCB102,2017-11-02 23:33:19+00:00,102,3.3948513375,39.92316667,-70.90816667,10.0,cast,3802,cast,cruise_ar24b,,,,,2,0,170.560058185387,737001.981469907,02-Nov-2017 23:33:19,19.7437,35.0908,OND,0,0,0,44,0,0,107,63,0,6,1,0,0,0,2017-11-02 23:33:19+00:00,24.8984,24.895,226.0208,187.1,19.7433,19.7442,35.0908,35.0867,1024.9078,1024.9044,1520.9,1520.9,2.159,19.7437,19.7446,4.776892,4.776485,2.3431,0.5439,0.4124,7.5672,1.9594,26.809,2.142461817195319,39.92316666666667,-70.90816666666667,35.3474,L10,2.830454260415783,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,306.0,23.0,2,21,0,0,9,0,0,12,0,0,0,0,0,90,1,0,21,21,1,0,1,100,1,0,1,0,0,1,0,0,0,1,4,27,0,0,0,0,0,1,0,991,9,37,1,0,0,1,16,0,0,3,100,0,9,25,0,0,0,0,7,1,0,0,7,0,1,31,7,243,12,0,4,4,0,0,4,1,0,4,0,0,1,3,0,3,0,7,0,197,32,6,392,177,1,9
AR24B,10,21.81554339,NESLTER_transect,D20171102T235109_IFCB102,2017-11-02 23:30:05+00:00,102,3.29554444166667,39.92316667,-70.90816667,7.0,cast,3764,cast,cruise_ar24b,,,,,2,0,170.560058185387,737001.979224537,02-Nov-2017 23:30:05,19.6593,35.0874,OND,0,0,1,80,0,0,127,62,1,4,0,0,0,0,2017-11-02 23:30:05+00:00,24.9189,24.9155,226.37542,186.85,19.6553,19.6574,35.0874,35.0837,1025.0139,1025.0105,1520.99,1520.99,21.985,19.6593,19.6614,4.768776,4.768538,2.3336,0.6364,0.4132,5.0906,1e-12,2.1796e-11,21.815543385174035,39.92316666666667,-70.90816666666667,35.3474,L10,2.830454260415783,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,306.0,23.0,2,44,0,0,5,0,2,9,0,0,0,3,0,124,0,0,17,15,2,0,3,162,3,0,0,0,0,0,2,0,2,0,0,50,0,2,0,0,2,6,0,1007,9,32,2,0,2,0,32,0,0,2,114,0,15,23,0,0,0,0,3,3,0,0,11,0,2,24,2,217,11,5,2,5,0,0,5,0,0,3,0,0,0,0,0,0,0,12,2,235,21,14,364,187,2,2
AR24B,13,2.62466528,NESLTER_transect,D20171103T144334_IFCB102,2017-11-03 14:29:53+00:00,102,2.39281659583333,40.21916667,-70.77516667,10.0,cast,5060,cast,cruise_ar24b,,,,,2,0,147.002995103431,737002.604085648,03-Nov-2017 14:29:53,17.4019,34.0612,OND,0,1,0,26,0,0,139,29,1,5,0,0,0,0,2017-11-03 14:29:53+00:00,24.6983,24.6916,237.77677,201.612,17.4014,17.4147,34.0612,34.0567,1024.7098,1024.7032,1513.0,1513.03,2.645,17.4019,17.4151,4.421393,4.422167,2.3943,0.8497,0.443,305.85,625.09,204.39,2.624665280004338,40.219166666666666,-70.77516666666666,35.6024,L8,9.156949555314716,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,307.0,14.0,3,31,0,0,17,0,0,0,0,0,0,15,0,61,0,0,13,27,0,0,0,253,0,0,4,0,0,0,2,0,0,2,0,2,0,0,0,0,2,4,0,1268,2,4,0,0,0,2,25,0,0,0,65,0,4,8,0,0,0,2,0,0,0,0,0,0,0,19,0,115,6,2,0,6,0,0,4,4,10,8,0,0,0,2,0,4,0,0,4,282,48,50,911,102,0,0
AR24B,13,12.61594684,NESLTER_transect,D20171103T160357_IFCB102,2017-11-03 14:28:00+00:00,102,2.262446,40.21916667,-70.77516667,7.0,cast,4827,cast,cruise_ar24b,,,,,2,0,147.002995103431,737002.602777778,03-Nov-2017 14:28:00,17.2458,34.1012,OND,0,4,1,22,0,1,135,24,3,7,0,0,0,0,2017-11-03 14:28:00+00:00,24.7666,24.7629,238.42314,197.624,17.2437,17.2458,34.1012,34.097,1024.8222,1024.8184,1512.75,1512.75,12.714,17.2458,17.2479,4.41122,4.410932,2.3501,1.3716,0.4384,304.29,97.987,32.199,12.615946836633094,40.219166666666666,-70.77516666666666,35.6024,L8,9.156949555314716,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,307.0,14.0,3,24,0,0,9,0,0,0,0,0,0,11,0,57,0,0,2,24,0,2,7,130,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1339,2,20,0,0,0,2,31,0,0,0,51,0,7,9,0,0,0,0,0,0,0,0,2,0,2,9,0,168,7,2,0,4,0,0,0,2,2,7,0,0,0,0,0,0,0,2,0,278,27,38,831,69,2,4
AR24B,15,2.35776648,NESLTER_transect,D20171103T180507_IFCB102,2017-11-03 17:51:01+00:00,102,3.33260155,40.07183333,-70.775,10.0,cast,4015,cast,cruise_ar24b,,,,,2,0,161.644267008,737002.743761574,03-Nov-2017 17:51:01,19.1689,35.0045,OND,0,5,0,43,0,0,97,47,0,4,0,0,0,0,2017-11-03 17:51:01+00:00,24.9815,24.9778,228.55471,191.209,19.1685,19.1772,35.0045,35.0026,1024.9918,1024.9881,1519.19,1519.22,2.376,19.1689,19.1777,4.708227,4.708883,2.3643,0.2908,0.4117,2353.6,1092.6,46.414,2.357766480322336,40.07183333333333,-70.775,35.6844,L8,7.202576889404119,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,307.0,17.0,3,38,0,5,6,0,0,9,2,0,0,2,0,87,2,0,48,38,6,0,0,156,21,0,3,0,0,8,0,0,2,0,3,17,0,0,3,0,6,8,0,1572,8,29,0,2,9,3,33,3,0,11,47,0,17,20,0,0,0,3,0,0,0,0,11,0,5,101,0,291,2,11,0,5,0,0,2,0,2,11,0,0,0,2,0,6,0,6,0,212,53,18,893,135,2,3
AR24B,15,20.19096849,NESLTER_transect,D20171103T191436_IFCB102,2017-11-03 17:49:05+00:00,102,3.31444359583333,40.07183333,-70.775,7.0,cast,3115,cast,cruise_ar24b,,,,,2,0,161.644267008,737002.742418982,03-Nov-2017 17:49:05,18.8917,34.9549,OND,0,2,1,49,0,0,135,36,2,11,1,0,0,0,2017-11-03 17:49:05+00:00,25.0152,25.0117,229.80832,187.422,18.8881,18.888,34.9549,34.9503,1025.1034,1025.0999,1518.65,1518.64,20.348,18.8917,18.8916,4.675089,4.674538,2.3144,0.4853,0.4041,2363.9,101.13,4.2781,20.19096849323998,40.07183333333333,-70.775,35.6844,L8,7.202576889404119,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,11,44.0,307.0,17.0,3,20,0,0,3,0,0,3,0,0,0,0,0,81,9,0,21,26,3,0,6,222,6,0,0,0,0,0,2,0,2,0,9,5,0,0,2,0,6,5,0,762,5,17,0,0,2,2,14,0,0,2,80,0,18,9,0,0,0,0,3,0,0,0,5,0,0,89,2,128,6,11,2,5,0,0,0,2,3,14,0,0,0,0,0,17,0,3,0,252,8,11,321,81,0,0
AR24B,3,2.059102569,NESLTER_transect,D20171028T162426_IFCB102,2017-10-28 15:50:28+00:00,102,3.2567818125,39.93983333,-70.884,12.0,cast,3142,cast,cruise_ar24b,,,,,2,0,170.31203231424,736996.660046296,28-Oct-2017 15:50:28,19.8772,34.9832,OND,0,1,1,58,0,1,62,36,0,1,0,0,0,0,2017-10-28 15:50:28+00:00,24.7813,24.7776,225.63125,186.569,19.8768,19.88,34.9832,34.9794,1024.7903,1024.7866,1521.15,1521.16,2.075,19.8772,19.8803,4.777377,4.777235,2.3407,0.1552,0.3897,2230.0,99.512,4.4624,2.059102569066414,39.93983333333333,-70.884,35.5652,L10,0.0626248087088439,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,10,43.0,301.0,15.0,28,21,0,0,9,0,0,2,0,0,0,0,0,34,0,0,20,18,8,0,2,55,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,2,804,0,14,2,0,2,3,26,0,0,5,54,0,5,0,0,0,0,0,0,0,0,0,3,0,0,21,2,48,5,8,0,6,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,177,6,5,97,55,2,0
AR24B,3,22.23324203,NESLTER_transect,D20171028T190638_IFCB102,2017-10-28 15:47:37+00:00,102,3.36646507916667,39.93983333,-70.884,9.0,cast,2620,cast,cruise_ar24b,,,,,2,0,170.31203231424,736996.65806713,28-Oct-2017 15:47:37,19.8379,34.9773,OND,0,3,0,20,0,0,62,18,0,0,0,0,0,0,2017-10-28 15:47:37+00:00,24.7881,24.785,225.80212,186.602,19.8338,19.835,34.9773,34.9737,1024.8849,1024.8819,1521.37,1521.37,22.406,19.8379,19.8391,4.77356,4.77325,2.3352,0.2665,0.3879,2228.7,24.655,1.1062,22.23324203352475,39.93983333333333,-70.884,35.5652,L10,0.0626248087088439,,,,,,,,,,,,,,,,,,,,,,,,,,35-36,2017,10,43.0,301.0,15.0,28,15,0,0,3,0,0,0,0,0,0,0,0,10,1,0,12,9,1,0,0,43,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,567,4,19,1,0,0,0,10,0,0,0,19,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,53,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,113,3,4,67,88,0,0
